,FIPS,2000,2004,2008,2012,2016,party2000,party2004,party2008,party2012,party2016,Switch_2000_2004,Switch_2004_2008,Switch_2008_2012,Switch_2012_2016,county,state
2700,13261.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Sumter,Georgia
2701,16057.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Latah,Idaho
2702,17037.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,DeKalb,Illinois
2703,17043.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,DuPage,Illinois
2704,17089.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Kane,Illinois
2705,17097.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Lake,Illinois
2706,17197.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Will,Illinois
2707,17201.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Winnebago,Illinois
2708,21067.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Fayette,Kentucky
2709,22033.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,East Baton Rouge,Louisiana
2710,27037.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Dakota,Minnesota
2711,27109.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Olmsted,Minnesota
2712,27163.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Washington,Minnesota
2713,28029.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Copiah,Mississippi
2714,28105.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Oktibbeha,Mississippi
2715,28113.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Pike,Mississippi
2716,28163.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Yazoo,Mississippi
2717,32031.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Washoe,Nevada
2718,34035.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Somerset,New Jersey
2719,35028.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Los Alamos,New Mexico
2720,35043.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Sandoval,New Mexico
2721,36027.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Dutchess,New York
2722,37021.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Buncombe,North Carolina
2723,37067.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Forsyth,North Carolina
2724,37147.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Pitt,North Carolina
2725,37183.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Wake,North Carolina
2726,37195.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Wilson,North Carolina
2727,39061.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Hamilton,Ohio
2728,41005.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Clackamas,Oregon
2729,42027.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Centre,Pennsylvania
2730,42043.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Dauphin,Pennsylvania
2731,42089.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Monroe,Pennsylvania
2732,45019.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Charleston,South Carolina
2733,48029.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Bexar,Texas
2734,48113.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Dallas,Texas
2735,48201.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Harris,Texas
2736,48273.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Kleberg,Texas
2737,48465.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Val Verde,Texas
2738,51087.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Henrico,Virginia
2739,51107.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Loudoun,Virginia
2740,51153.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Prince William,Virginia
2741,51660.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Harrisonburg,Virginia
2742,51670.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Hopewell,Virginia
2743,51683.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Manassas,Virginia
2744,51685.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Manassas Park,Virginia
2745,51750.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Radford,Virginia
2746,51790.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Staunton,Virginia
2747,51840.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Winchester,Virginia
2748,53011.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Clark,Washington
2749,53029.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Island,Washington
2750,53057.0,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,republican,republican,democrat,democrat,democrat,False,True,False,False,Skagit,Washington
2751,1091.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Marengo,Alabama
2752,12097.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Osceola,Florida
2753,13033.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Burke,Georgia
2754,13303.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Washington,Georgia
2755,18141.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,St. Joseph,Indiana
2756,22017.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Caddo,Louisiana
2757,29019.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Boone,Missouri
2758,37051.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Cumberland,North Carolina
2759,48061.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Cameron,Texas
2760,48109.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Culberson,Texas
2761,48163.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Frio,Texas
2762,48389.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Reeves,Texas
2763,51800.0,Al Gore,George W. Bush,Barack Obama,Barack Obama,Hillary Clinton,democrat,republican,democrat,democrat,democrat,True,True,False,False,Suffolk,Virginia
2764,6003.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Alpine,California
2765,6051.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Mono,California
2766,8019.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Clear Creek,Colorado
2767,8037.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Eagle,Colorado
2768,8051.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Gunnison,Colorado
2769,8067.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,La Plata,Colorado
2770,8107.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Routt,Colorado
2771,8111.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,San Juan,Colorado
2772,13051.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Chatham,Georgia
2773,18097.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Marion,Indiana
2774,18105.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Monroe,Indiana
2775,23015.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Lincoln,Maine
2776,23027.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Waldo,Maine
2777,27031.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Cook,Minnesota
2778,28061.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Jasper,Mississippi
2779,30063.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Missoula,Montana
2780,37081.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Guilford,North Carolina
2781,37119.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Mecklenburg,North Carolina
2782,45085.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Sumter,South Carolina
2783,48453.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Travis,Texas
2784,50005.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Caledonia,Vermont
2785,50017.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Orange,Vermont
2786,50019.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Orleans,Vermont
2787,51003.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Albemarle,Virginia
2788,51059.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Fairfax,Virginia
2789,51147.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Prince Edward,Virginia
2790,51590.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Danville,Virginia
2791,51600.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Fairfax,Virginia
2792,51830.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Williamsburg,Virginia
2793,53073.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Whatcom,Washington
2794,56039.0,George W. Bush,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,republican,democrat,democrat,democrat,democrat,True,False,False,False,Teton,Wyoming
2795,1011.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Bullock,Alabama
2796,1047.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Dallas,Alabama
2797,1063.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Greene,Alabama
2798,1065.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Hale,Alabama
2799,1085.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Lowndes,Alabama
2800,1087.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Macon,Alabama
2801,1101.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Montgomery,Alabama
2802,1105.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Perry,Alabama
2803,1113.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Russell,Alabama
2804,1119.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Sumter,Alabama
2805,1131.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Wilcox,Alabama
2806,4001.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Apache,Arizona
2807,4005.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Coconino,Arizona
2808,4019.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Pima,Arizona
2809,4023.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Santa Cruz,Arizona
2810,5017.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Chicot,Arkansas
2811,5035.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Crittenden,Arkansas
2812,5041.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Desha,Arkansas
2813,5069.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Jefferson,Arkansas
2814,5077.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Lee,Arkansas
2815,5107.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Phillips,Arkansas
2816,5119.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Pulaski,Arkansas
2817,5123.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,St. Francis,Arkansas
2818,6001.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Alameda,California
2819,6013.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Contra Costa,California
2820,6023.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Humboldt,California
2821,6025.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Imperial,California
2822,6033.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Lake,California
2823,6037.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Los Angeles,California
2824,6041.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Marin,California
2825,6045.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Mendocino,California
2826,6053.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Monterey,California
2827,6055.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Napa,California
2828,6067.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Sacramento,California
2829,6069.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,San Benito,California
2830,6075.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,San Francisco,California
2831,6081.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,San Mateo,California
2832,6083.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Santa Barbara,California
2833,6085.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Santa Clara,California
2834,6087.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Santa Cruz,California
2835,6095.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Solano,California
2836,6097.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Sonoma,California
2837,6113.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Yolo,California
2838,8001.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Adams,Colorado
2839,8013.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Boulder,Colorado
2840,8023.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Costilla,Colorado
2841,8031.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Denver,Colorado
2842,8047.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Gilpin,Colorado
2843,8065.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Lake,Colorado
2844,8097.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Pitkin,Colorado
2845,8109.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Saguache,Colorado
2846,8113.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,San Miguel,Colorado
2847,8117.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Summit,Colorado
2848,9001.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Fairfield,Connecticut
2849,9003.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Hartford,Connecticut
2850,9007.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Middlesex,Connecticut
2851,9009.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,New Haven,Connecticut
2852,9011.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,New London,Connecticut
2853,9013.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Tolland,Connecticut
2854,10003.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,New Castle,Delaware
2855,11001.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,District of Columbia,District of Columbia
2856,12001.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Alachua,Florida
2857,12011.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Broward,Florida
2858,12039.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Gadsden,Florida
2859,12073.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Leon,Florida
2860,12086.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Miami-Dade,Florida
2861,12095.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Orange,Florida
2862,12099.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Palm Beach,Florida
2863,13021.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Bibb,Georgia
2864,13037.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Calhoun,Georgia
2865,13059.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Clarke,Georgia
2866,13061.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Clay,Georgia
2867,13063.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Clayton,Georgia
2868,13089.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,DeKalb,Georgia
2869,13095.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Dougherty,Georgia
2870,13121.0,Al Gore,John Kerry,Barack Obama,Barack Obama,Hillary Clinton,democrat,democrat,democrat,democrat,democrat,False,False,False,False,Fulton,Georgia
